,Tracks,Artist,Album
0,"{'album': {'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6aAXBSjwLUEukyVDhOuKNO'}, 'href': 'https://api.spotify.com/v1/artists/6aAXBSjwLUEukyVDhOuKNO', 'id': '6aAXBSjwLUEukyVDhOuKNO', 'name': 'Voyage', 'type': 'artist', 'uri': 'spotify:artist:6aAXBSjwLUEukyVDhOuKNO'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/1AF2R5nZ7prv0E4WXEJheC'}, 'href': 'https://api.spotify.com/v1/albums/1AF2R5nZ7prv0E4WXEJheC', 'id': '1AF2R5nZ7prv0E4WXEJheC', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/b1a38497b03718694b85adf6f6991c0a5e09ba32', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/e79beb01c1b4e9d546836a83907603cc38d94c8a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/eac34042511e2832adede81dce33349224e229dd', 'width': 64}], 'name': 'Paradise', 'release_date': '2018-02-14', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:1AF2R5nZ7prv0E4WXEJheC'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6aAXBSjwLUEukyVDhOuKNO'}, 'href': 'https://api.spotify.com/v1/artists/6aAXBSjwLUEukyVDhOuKNO', 'id': '6aAXBSjwLUEukyVDhOuKNO', 'name': 'Voyage', 'type': 'artist', 'uri': 'spotify:artist:6aAXBSjwLUEukyVDhOuKNO'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'disc_number': 1, 'duration_ms': 335089, 'episode': False, 'explicit': False, 'external_ids': {'isrc': 'GBKQU1807431'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/66n1nyPn6M4FCi7pt1uXaX'}, 'href': 'https://api.spotify.com/v1/tracks/66n1nyPn6M4FCi7pt1uXaX', 'id': '66n1nyPn6M4FCi7pt1uXaX', 'is_local': False, 'name': 'Paradise', 'popularity': 49, 'preview_url': 'https://p.scdn.co/mp3-preview/a76d6e668c8658902f80563db4eea6af6bf2b903?cid=5e8987d595d64d54809c36e5dd6d54e1', 'track': True, 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:66n1nyPn6M4FCi7pt1uXaX'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6aAXBSjwLUEukyVDhOuKNO'}, 'href': 'https://api.spotify.com/v1/artists/6aAXBSjwLUEukyVDhOuKNO', 'id': '6aAXBSjwLUEukyVDhOuKNO', 'name': 'Voyage', 'type': 'artist', 'uri': 'spotify:artist:6aAXBSjwLUEukyVDhOuKNO'}]",Paradise
1,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3PALZKWkpwjRvBsRmhlVSS'}, 'href': 'https://api.spotify.com/v1/artists/3PALZKWkpwjRvBsRmhlVSS', 'id': '3PALZKWkpwjRvBsRmhlVSS', 'name': 'Gunship', 'type': 'artist', 'uri': 'spotify:artist:3PALZKWkpwjRvBsRmhlVSS'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/03Rl4TjvJVdR2nBUupV7Wf'}, 'href': 'https://api.spotify.com/v1/albums/03Rl4TjvJVdR2nBUupV7Wf', 'id': '03Rl4TjvJVdR2nBUupV7Wf', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/d7bc88118ed55cce153e16834c266ac38afce388', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/d5f54c36761ea290d6cce6999da9208cdf478c35', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/04a61d3f712c1629959f9f85e0113a60e68777e5', 'width': 64}], 'name': 'GUNSHIP', 'release_date': '2015-07-24', 'release_date_precision': 'day', 'total_tracks': 13, 'type': 'album', 'uri': 'spotify:album:03Rl4TjvJVdR2nBUupV7Wf'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3PALZKWkpwjRvBsRmhlVSS'}, 'href': 'https://api.spotify.com/v1/artists/3PALZKWkpwjRvBsRmhlVSS', 'id': '3PALZKWkpwjRvBsRmhlVSS', 'name': 'Gunship', 'type': 'artist', 'uri': 'spotify:artist:3PALZKWkpwjRvBsRmhlVSS'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'disc_number': 1, 'duration_ms': 297432, 'episode': False, 'explicit': False, 'external_ids': {'isrc': 'USQY51564352'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/5VKEsChbUowEF2BT0gJSGX'}, 'href': 'https://api.spotify.com/v1/tracks/5VKEsChbUowEF2BT0gJSGX', 'id': '5VKEsChbUowEF2BT0gJSGX', 'is_local': False, 'name': 'Tech Noir', 'popularity': 57, 'preview_url': 'https://p.scdn.co/mp3-preview/37b3368a22b0afad9362de9df7250090c2f038fb?cid=5e8987d595d64d54809c36e5dd6d54e1', 'track': True, 'track_number': 3, 'type': 'track', 'uri': 'spotify:track:5VKEsChbUowEF2BT0gJSGX'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3PALZKWkpwjRvBsRmhlVSS'}, 'href': 'https://api.spotify.com/v1/artists/3PALZKWkpwjRvBsRmhlVSS', 'id': '3PALZKWkpwjRvBsRmhlVSS', 'name': 'Gunship', 'type': 'artist', 'uri': 'spotify:artist:3PALZKWkpwjRvBsRmhlVSS'}]",GUNSHIP
2,"{'album': {'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4tOVIRjlWWfR1RrAxyRqTE'}, 'href': 'https://api.spotify.com/v1/artists/4tOVIRjlWWfR1RrAxyRqTE', 'id': '4tOVIRjlWWfR1RrAxyRqTE', 'name': 'Chromatics', 'type': 'artist', 'uri': 'spotify:artist:4tOVIRjlWWfR1RrAxyRqTE'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/5oYxVxHVDlibtW5caBZs23'}, 'href': 'https://api.spotify.com/v1/albums/5oYxVxHVDlibtW5caBZs23', 'id': '5oYxVxHVDlibtW5caBZs23', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/d9d25f8ff492012b6e230be00aab4c871d25452f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/572089cfb907bd224846944a7a16f19d49196008', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/fae976600e1b9f9d1c3528a82fe9fa4c3af3fbb5', 'width': 64}], 'name': 'Yes (Love Theme From Lost River)', 'release_date': '2015-02-03', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:5oYxVxHVDlibtW5caBZs23'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4tOVIRjlWWfR1RrAxyRqTE'}, 'href': 'https://api.spotify.com/v1/artists/4tOVIRjlWWfR1RrAxyRqTE', 'id': '4tOVIRjlWWfR1RrAxyRqTE', 'name': 'Chromatics', 'type': 'artist', 'uri': 'spotify:artist:4tOVIRjlWWfR1RrAxyRqTE'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'disc_number': 1, 'duration_ms': 262962, 'episode': False, 'explicit': False, 'external_ids': {'isrc': 'QMMMF1500004'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/3u2OGgqsdoCAmiKokoLyJr'}, 'href': 'https://api.spotify.com/v1/tracks/3u2OGgqsdoCAmiKokoLyJr', 'id': '3u2OGgqsdoCAmiKokoLyJr', 'is_local': False, 'name': 'Yes (Symmetry Remix)', 'popularity': 38, 'preview_url': 'https://p.scdn.co/mp3-preview/49da735fe04a0e66bd786a4608e667787b12e2a8?cid=5e8987d595d64d54809c36e5dd6d54e1', 'track': True, 'track_number': 3, 'type': 'track', 'uri': 'spotify:track:3u2OGgqsdoCAmiKokoLyJr'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4tOVIRjlWWfR1RrAxyRqTE'}, 'href': 'https://api.spotify.com/v1/artists/4tOVIRjlWWfR1RrAxyRqTE', 'id': '4tOVIRjlWWfR1RrAxyRqTE', 'name': 'Chromatics', 'type': 'artist', 'uri': 'spotify:artist:4tOVIRjlWWfR1RrAxyRqTE'}]",Yes (Love Theme From Lost River)
3,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hxQtmgWiPtEsDPeIuKxXq'}, 'href': 'https://api.spotify.com/v1/artists/0hxQtmgWiPtEsDPeIuKxXq', 'id': '0hxQtmgWiPtEsDPeIuKxXq', 'name': 'John Carpenter', 'type': 'artist', 'uri': 'spotify:artist:0hxQtmgWiPtEsDPeIuKxXq'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/5cm51rdS0RSbMAmI8TbQu9'}, 'href': 'https://api.spotify.com/v1/albums/5cm51rdS0RSbMAmI8TbQu9', 'id': '5cm51rdS0RSbMAmI8TbQu9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/819a7130258372f59afb696f8bd0a0cc79ac30d0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/2e94bf66d1bb992f002c11f0fba152bbf059b9fc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ed292c7caa6f36a717f0607ffa0f97e06a86aed1', 'width': 64}], 'name': 'Lost Themes', 'release_date': '2015-02-03', 'release_date_precision': 'day', 'total_tracks': 15, 'type': 'album', 'uri': 'spotify:album:5cm51rdS0RSbMAmI8TbQu9'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hxQtmgWiPtEsDPeIuKxXq'}, 'href': 'https://api.spotify.com/v1/artists/0hxQtmgWiPtEsDPeIuKxXq', 'id': '0hxQtmgWiPtEsDPeIuKxXq', 'name': 'John Carpenter', 'type': 'artist', 'uri': 'spotify:artist:0hxQtmgWiPtEsDPeIuKxXq'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'disc_number': 1, 'duration_ms': 218000, 'episode': False, 'explicit': False, 'external_ids': {'isrc': 'US5NR1512309'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/62JdNf3y19hm3sQSiiI5S3'}, 'href': 'https://api.spotify.com/v1/tracks/62JdNf3y19hm3sQSiiI5S3', 'id': '62JdNf3y19hm3sQSiiI5S3', 'is_local': False, 'name': 'Night', 'popularity': 39, 'preview_url': 'https://p.scdn.co/mp3-preview/272fa0ead15fa68bbb2e8e9d25fe757629f0903a?cid=5e8987d595d64d54809c36e5dd6d54e1', 'track': True, 'track_number': 9, 'type': 'track', 'uri': 'spotify:track:62JdNf3y19hm3sQSiiI5S3'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hxQtmgWiPtEsDPeIuKxXq'}, 'href': 'https://api.spotify.com/v1/artists/0hxQtmgWiPtEsDPeIuKxXq', 'id': '0hxQtmgWiPtEsDPeIuKxXq', 'name': 'John Carpenter', 'type': 'artist', 'uri': 'spotify:artist:0hxQtmgWiPtEsDPeIuKxXq'}]",Lost Themes
4,"{'album': {'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer'}, 'href': 'https://api.spotify.com/v1/artists/6nxWCVXbOlEVRexSbLsTer', 'id': '6nxWCVXbOlEVRexSbLsTer', 'name': 'Flume', 'type': 'artist', 'uri': 'spotify:artist:6nxWCVXbOlEVRexSbLsTer'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/3dbaMkITsRRtXN7YQFt9by'}, 'href': 'https://api.spotify.com/v1/albums/3dbaMkITsRRtXN7YQFt9by', 'id': '3dbaMkITsRRtXN7YQFt9by', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/a82af58db05e3cbdd2c1e27190a9637f7ee30a51', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ccedabc681443cb822de8b52f212306696509f0c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/db106c8b67a17b37bd6f3cb5b15208d16f0f52ef', 'width': 64}], 'name': 'Skin Companion EP II', 'release_date': '2017-02-17', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:3dbaMkITsRRtXN7YQFt9by'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer'}, 'href': 'https://api.spotify.com/v1/artists/6nxWCVXbOlEVRexSbLsTer', 'id': '6nxWCVXbOlEVRexSbLsTer', 'name': 'Flume', 'type': 'artist', 'uri': 'spotify:artist:6nxWCVXbOlEVRexSbLsTer'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 308940, 'episode': False, 'explicit': False, 'external_ids': {'isrc': 'AUFF01700019'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/3jdYXYKW66bawC9V7mj5Wy'}, 'href': 'https://api.spotify.com/v1/tracks/3jdYXYKW66bawC9V7mj5Wy', 'id': '3jdYXYKW66bawC9V7mj5Wy', 'is_local': False, 'name': 'Depth Charge', 'popularity': 5, 'preview_url': None, 'track': True, 'track_number': 3, 'type': 'track', 'uri': 'spotify:track:3jdYXYKW66bawC9V7mj5Wy'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer'}, 'href': 'https://api.spotify.com/v1/artists/6nxWCVXbOlEVRexSbLsTer', 'id': '6nxWCVXbOlEVRexSbLsTer', 'name': 'Flume', 'type': 'artist', 'uri': 'spotify:artist:6nxWCVXbOlEVRexSbLsTer'}]",Skin Companion EP II
5,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS'}, 'href': 'https://api.spotify.com/v1/artists/56oDRnqbIiwx4mymNEv7dS', 'id': '56oDRnqbIiwx4mymNEv7dS', 'name': 'Lizzo', 'type': 'artist', 'uri': 'spotify:artist:56oDRnqbIiwx4mymNEv7dS'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/4lstP0U27kXZqvK1KLmkAX'}, 'href': 'https://api.spotify.com/v1/albums/4lstP0U27kXZqvK1KLmkAX', 'id': '4lstP0U27kXZqvK1KLmkAX', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/e5d89af35319fa05913cd409e81ef803bb80a006', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/5230f51a7c6b001c9d1f6db4ba01a565612e4407', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/71d90a40700d251727bf29d153ba3beec1793dbb', 'width': 64}], 'name': 'Lizzobangers', 'release_date': '2014-05-20', 'release_date_precision': 'day', 'total_tracks': 14, 'type': 'album', 'uri': 'spotify:album:4lstP0U27kXZqvK1KLmkAX'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS'}, 'href': 'https://api.spotify.com/v1/artists/56oDRnqbIiwx4mymNEv7dS', 'id': '56oDRnqbIiwx4mymNEv7dS', 'name': 'Lizzo', 'type': 'artist', 'uri': 'spotify:artist:56oDRnqbIiwx4mymNEv7dS'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'disc_number': 1, 'duration_ms': 163903, 'episode': False, 'explicit': True, 'external_ids': {'isrc': 'QMACD1300059'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/4kT681RlcgOMkr6G4842AD'}, 'href': 'https://api.spotify.com/v1/tracks/4kT681RlcgOMkr6G4842AD', 'id': '4kT681RlcgOMkr6G4842AD', 'is_local': False, 'name': 'Wat U Mean', 'popularity': 42, 'preview_url': 'https://p.scdn.co/mp3-preview/13719d16ffdbeb360ae3a0cc70bf82d545b3f018?cid=5e8987d595d64d54809c36e5dd6d54e1', 'track': True, 'track_number': 3, 'type': 'track', 'uri': 'spotify:track:4kT681RlcgOMkr6G4842AD'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS'}, 'href': 'https://api.spotify.com/v1/artists/56oDRnqbIiwx4mymNEv7dS', 'id': '56oDRnqbIiwx4mymNEv7dS', 'name': 'Lizzo', 'type': 'artist', 'uri': 'spotify:artist:56oDRnqbIiwx4mymNEv7dS'}]",Lizzobangers
